transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
340,06/11/2023,11:18:45,1,2,Utrecht,3.0,Bakery,Scone
341,06/11/2023,15:16:34,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
342,06/08/2023,13:17:15,4,1,Alkmaar,3.15,Tea,Green tea
343,06/10/2023,11:52:33,1,2,Utrecht,3.75,Bakery,Sandwich
344,06/07/2023,08:18:30,4,2,Utrecht,3.5,Coffee,Milk coffee
345,06/10/2023,11:23:03,4,2,Utrecht,3.75,Bakery,Sandwich
346,06/10/2023,13:22:39,3,2,Utrecht,4.25,Coffee,Syrup coffee
347,06/07/2023,08:53:47,2,1,Alkmaar,3.5,Tea,Herbal tea
348,06/07/2023,12:09:49,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
349,06/11/2023,09:44:20,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
350,06/11/2023,11:46:55,2,1,Alkmaar,3.25,Tea,Chai tea
351,06/10/2023,17:03:46,2,2,Utrecht,3.5,Bakery,Pie
352,06/11/2023,18:02:07,2,2,Utrecht,4.25,Coffee,Syrup coffee
353,06/08/2023,13:49:23,1,3,Eindhoven,3.75,Bakery,Sandwich
354,06/11/2023,06:52:42,5,2,Utrecht,4.5,Chocolate,Hot chocolate
355,06/11/2023,09:25:07,1,3,Eindhoven,3.5,Coffee,Milk coffee
356,06/11/2023,06:42:26,1,3,Eindhoven,3.75,Bakery,Sandwich
357,06/09/2023,10:08:56,6,3,Eindhoven,3.0,Bakery,Scone
358,06/08/2023,08:09:13,3,3,Eindhoven,3.75,Bakery,Sandwich
359,06/06/2023,12:36:28,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
360,06/11/2023,06:31:45,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
361,06/09/2023,14:55:36,1,2,Utrecht,4.5,Chocolate,Hot chocolate
362,06/09/2023,14:01:05,2,2,Utrecht,3.5,Bakery,Pie
363,06/05/2023,07:08:23,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
364,06/06/2023,11:48:44,4,2,Utrecht,3.15,Tea,Green tea
365,06/09/2023,08:07:15,,3,Eindhoven,4.5,Chocolate,Hot chocolate
366,06/09/2023,10:32:51,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
367,06/08/2023,17:08:46,2,1,Alkmaar,3.5,Tea,Herbal tea
368,06/09/2023,15:40:56,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
369,06/10/2023,12:46:22,1,3,Eindhoven,4.25,Coffee,Syrup coffee
370,06/08/2023,14:21:11,1,2,Utrecht,4.25,Coffee,Syrup coffee
371,06/11/2023,16:19:24,1,2,Utrecht,6.3,Coffee,Organic blended coffee
372,06/11/2023,09:43:52,2,2,Utrecht,3.0,Tea,Black tea
373,06/08/2023,16:55:20,1,2,Utrecht,3.15,Tea,Green tea
374,06/07/2023,14:25:51,1,2,Utrecht,4.5,Chocolate,Hot chocolate
375,06/11/2023,14:05:57,1,1,Alkmaar,3.0,Tea,Black tea
376,06/09/2023,10:06:50,2,1,Alkmaar,3.5,Coffee,Milk coffee
377,06/10/2023,16:57:11,2,2,Utrecht,3.5,Coffee,Milk coffee
378,06/05/2023,15:48:45,5,1,Alkmaar,4.5,Chocolate,Hot chocolate
379,06/10/2023,09:58:02,1,2,Utrecht,3.5,Tea,Herbal tea
380,06/08/2023,19:02:01,2,2,Utrecht,4.5,Chocolate,Hot chocolate
381,06/09/2023,11:57:23,4,2,Utrecht,4.5,Chocolate,Hot chocolate
382,06/09/2023,07:24:46,2,3,Eindhoven,3.0,Tea,Black tea
383,06/08/2023,13:26:27,2,1,Alkmaar,3.5,Coffee,Milk coffee
384,06/08/2023,08:46:05,2,1,Alkmaar,3.5,Coffee,Milk coffee
385,06/05/2023,14:37:32,2,3,Eindhoven,3.15,Tea,Green tea
386,06/08/2023,10:59:04,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
387,06/10/2023,15:32:18,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
388,06/11/2023,10:54:21,2,2,Utrecht,4.5,Chocolate,Hot chocolate
389,06/07/2023,17:25:29,2,2,Utrecht,3.75,Bakery,Sandwich
390,06/07/2023,06:36:36,3,2,Utrecht,4.5,Chocolate,Hot chocolate
391,06/10/2023,09:03:22,4,3,Eindhoven,3.5,Bakery,Pie
392,06/06/2023,17:57:07,1,1,Alkmaar,3.5,Coffee,Milk coffee
393,06/07/2023,13:56:10,1,1,Alkmaar,3.5,Tea,Herbal tea
394,06/10/2023,08:13:00,3,2,Utrecht,3.5,Bakery,Pie
395,06/08/2023,11:32:23,4,2,Utrecht,4.5,Chocolate,Hot chocolate
396,06/11/2023,17:42:36,2,2,Utrecht,3.0,Bakery,Scone
397,06/09/2023,08:18:28,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
398,06/09/2023,11:29:14,1,1,Alkmaar,3.5,Bakery,Pie
399,06/11/2023,11:10:50,3,2,Utrecht,4.5,Chocolate,Hot chocolate
400,06/10/2023,09:54:40,2,3,Eindhoven,3.5,Bakery,Pie
401,06/05/2023,09:16:59,4,2,Utrecht,3.5,Tea,Herbal tea
402,06/07/2023,11:04:04,2,2,Utrecht,3.5,Tea,Herbal tea
403,06/07/2023,08:43:02,4,,Eindhoven,4.5,Chocolate,Hot chocolate
404,06/10/2023,16:32:39,4,2,Utrecht,3.5,Coffee,Milk coffee
405,06/06/2023,08:04:37,1,3,Eindhoven,3.5,Bakery,Pie
406,06/06/2023,17:20:21,2,2,Utrecht,3.0,Bakery,Scone
407,06/09/2023,07:02:05,1,1,Alkmaar,3.0,Tea,Black tea
408,06/06/2023,08:40:49,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
409,06/10/2023,07:42:08,4,2,Utrecht,4.5,Chocolate,Hot chocolate
410,06/10/2023,14:03:31,1,1,Alkmaar,2.0,Coffee,Black coffee
411,06/11/2023,08:53:50,2,2,Utrecht,2.0,Coffee,Black coffee
412,06/11/2023,06:12:09,2,3,Eindhoven,3.75,Bakery,Sandwich
413,06/07/2023,12:20:13,2,3,Eindhoven,3.5,Tea,Herbal tea
414,06/08/2023,16:54:57,1,2,Utrecht,6.3,Coffee,Organic blended coffee
415,06/11/2023,08:21:16,3,2,Utrecht,3.25,Tea,Chai tea
416,06/09/2023,10:00:02,2,3,Eindhoven,3.25,Tea,Chai tea
417,06/11/2023,12:15:22,2,2,Utrecht,4.5,Chocolate,Hot chocolate
418,06/08/2023,06:11:58,2,2,Utrecht,3.75,Bakery,Sandwich
419,06/11/2023,11:08:49,2,2,Utrecht,3.15,Tea,Green tea
420,06/05/2023,08:35:22,2,3,Eindhoven,3.5,Coffee,Milk coffee
421,06/11/2023,09:55:41,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
422,06/06/2023,08:28:33,2,2,Utrecht,3.5,Tea,Herbal tea
423,06/09/2023,12:58:24,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
424,06/06/2023,19:20:03,6,2,Utrecht,4.5,Chocolate,Hot chocolate
425,06/10/2023,19:29:01,1,1,Alkmaar,3.0,Bakery,Scone
426,06/09/2023,16:36:06,3,2,Utrecht,3.5,Tea,Herbal tea
427,06/09/2023,12:21:46,2,1,Alkmaar,3.75,Bakery,Sandwich
428,06/11/2023,10:44:11,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
429,06/11/2023,13:16:36,2,3,Eindhoven,3.0,Bakery,Scone
430,06/11/2023,16:26:40,2,2,Utrecht,3.0,Tea,Black tea
431,06/09/2023,13:43:56,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
432,06/10/2023,09:35:47,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
433,06/09/2023,08:38:35,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
434,06/10/2023,07:28:31,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
435,06/06/2023,10:52:15,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
436,06/11/2023,11:46:26,5,2,Utrecht,3.25,Tea,Chai tea
437,06/06/2023,10:22:09,,1,Alkmaar,3.75,Bakery,Sandwich
438,06/11/2023,19:00:58,,2,Utrecht,3.15,Tea,Green tea
439,06/10/2023,16:51:16,1,2,Utrecht,3.5,Bakery,Pie
440,06/09/2023,16:57:36,3,2,Utrecht,4.5,Chocolate,Hot chocolate
441,06/09/2023,08:58:56,1,,Utrecht,3.5,Bakery,Pie
442,06/07/2023,08:55:22,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
443,06/10/2023,11:21:59,1,2,Utrecht,3.0,Bakery,Scone
444,06/05/2023,07:14:44,2,3,Eindhoven,3.75,Bakery,Sandwich
445,06/08/2023,16:58:54,1,1,Alkmaar,3.75,Bakery,Sandwich
446,06/08/2023,13:11:18,2,3,Eindhoven,3.15,Tea,Green tea
447,06/10/2023,11:55:51,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
448,06/05/2023,10:19:34,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
449,06/08/2023,18:40:52,,1,Alkmaar,4.25,Coffee,Syrup coffee
450,06/09/2023,17:12:21,2,2,Utrecht,3.0,Bakery,Scone
451,06/07/2023,16:47:21,2,2,Utrecht,2.0,Coffee,Black coffee
452,06/10/2023,15:56:13,1,1,Alkmaar,3.5,Coffee,Milk coffee
453,06/09/2023,12:18:33,2,2,Utrecht,4.25,Coffee,Syrup coffee
454,06/11/2023,12:07:02,1,1,Alkmaar,3.15,Tea,Green tea
455,06/09/2023,07:15:00,1,3,Eindhoven,3.0,Tea,Black tea
456,06/10/2023,17:30:25,3,1,Alkmaar,3.15,Tea,Green tea
457,06/08/2023,16:05:53,3,2,Utrecht,3.5,Tea,Herbal tea
458,06/06/2023,14:23:45,2,2,Utrecht,4.5,Chocolate,Hot chocolate
459,06/11/2023,09:24:27,1,2,Utrecht,4.25,Coffee,Syrup coffee
460,06/08/2023,17:43:58,1,2,Utrecht,3.5,Bakery,Pie
461,06/09/2023,16:26:16,6,2,Utrecht,3.75,Bakery,Sandwich
462,06/07/2023,08:05:08,1,2,Utrecht,3.75,Bakery,Sandwich
463,06/08/2023,10:32:38,2,3,Eindhoven,4.25,Coffee,Syrup coffee
464,06/09/2023,19:25:02,6,2,Utrecht,3.15,Tea,Green tea
465,06/06/2023,17:09:31,1,3,Eindhoven,3.0,Tea,Black tea
466,06/10/2023,08:39:08,3,3,Eindhoven,3.5,Tea,Herbal tea
467,06/10/2023,18:44:41,3,1,Alkmaar,3.75,Bakery,Sandwich
468,06/10/2023,11:48:27,1,2,Utrecht,3.0,Tea,Black tea
469,06/11/2023,16:41:27,2,2,Utrecht,2.0,Coffee,Black coffee
470,06/09/2023,14:16:35,1,1,Alkmaar,3.5,Tea,Herbal tea
471,06/10/2023,10:26:04,2,2,Utrecht,6.3,Coffee,Organic blended coffee
472,06/07/2023,13:51:19,2,1,Alkmaar,3.15,Tea,Green tea
473,06/10/2023,09:34:59,4,2,Utrecht,6.3,Coffee,Organic blended coffee
474,06/11/2023,06:30:28,3,2,Utrecht,3.0,Tea,Black tea
475,06/10/2023,06:53:10,2,,Eindhoven,3.5,Coffee,Milk coffee
476,06/06/2023,08:04:53,6,1,Alkmaar,3.0,Bakery,Scone
477,06/06/2023,14:30:28,3,1,Alkmaar,3.5,Tea,Herbal tea
478,06/10/2023,11:04:28,3,2,Utrecht,3.5,Coffee,Milk coffee
479,06/08/2023,16:38:12,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
480,06/09/2023,08:07:36,2,2,Utrecht,3.25,Tea,Chai tea
481,06/11/2023,14:35:38,3,2,Utrecht,2.0,Coffee,Black coffee
482,06/05/2023,15:19:01,2,1,Alkmaar,4.25,Coffee,Syrup coffee
483,06/09/2023,08:04:37,1,1,Alkmaar,3.0,Bakery,Scone
484,06/10/2023,11:12:16,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
485,06/10/2023,10:06:13,1,3,Eindhoven,3.0,Tea,Black tea
486,06/11/2023,15:23:38,1,2,Utrecht,3.15,Tea,Green tea
487,06/06/2023,14:27:30,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
488,06/11/2023,11:38:38,2,3,Eindhoven,3.75,Bakery,Sandwich
489,06/09/2023,07:31:22,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
490,06/10/2023,15:31:27,4,1,Alkmaar,3.5,Bakery,Pie
491,06/07/2023,08:38:35,3,3,Eindhoven,3.5,Tea,Herbal tea
492,06/09/2023,17:25:07,2,2,Utrecht,3.5,Bakery,Pie
493,06/10/2023,13:03:36,2,3,Eindhoven,3.5,Tea,Herbal tea
494,06/11/2023,10:21:56,1,3,Eindhoven,3.25,Tea,Chai tea
495,06/10/2023,12:58:17,1,1,Alkmaar,3.5,Tea,Herbal tea
496,06/11/2023,15:20:51,6,2,Utrecht,6.3,Coffee,Organic blended coffee
497,06/09/2023,12:17:09,2,3,Eindhoven,3.5,Coffee,Milk coffee
498,06/07/2023,17:53:25,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
499,06/09/2023,18:41:02,1,1,Alkmaar,3.0,Tea,Black tea
500,06/06/2023,12:26:59,2,2,Utrecht,2.0,Coffee,Black coffee
501,06/08/2023,15:32:44,2,3,Eindhoven,3.0,Bakery,Scone
502,06/06/2023,11:49:44,2,2,Utrecht,3.5,Tea,Herbal tea
503,06/11/2023,08:08:46,2,2,Utrecht,3.75,Bakery,Sandwich
504,06/08/2023,08:20:09,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
505,06/05/2023,14:22:51,2,1,Alkmaar,3.5,Tea,Herbal tea
506,06/06/2023,17:07:37,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
507,06/08/2023,09:19:02,1,2,Utrecht,3.0,Tea,Black tea
508,06/05/2023,06:44:51,1,2,Utrecht,3.5,Coffee,Milk coffee
509,06/06/2023,09:25:47,3,2,Utrecht,4.5,Chocolate,Hot chocolate
510,06/08/2023,09:54:25,2,3,Eindhoven,3.25,Tea,Chai tea
511,06/10/2023,08:12:43,1,1,Alkmaar,3.5,Coffee,Milk coffee
512,06/11/2023,11:35:16,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
513,06/11/2023,18:34:24,1,1,Alkmaar,3.25,Tea,Chai tea
514,06/10/2023,17:11:14,1,2,Utrecht,3.5,Coffee,Milk coffee
515,06/10/2023,06:13:55,2,3,Eindhoven,3.0,Tea,Black tea
516,06/07/2023,08:33:25,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
517,06/09/2023,13:53:30,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
518,06/10/2023,09:32:42,5,1,Alkmaar,4.5,Chocolate,Hot chocolate
519,06/06/2023,18:44:17,2,2,Utrecht,4.5,Chocolate,Hot chocolate
520,06/07/2023,08:57:46,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
521,06/06/2023,06:50:59,,2,Utrecht,4.5,Chocolate,Hot chocolate
522,06/11/2023,07:20:05,1,1,Alkmaar,3.5,Coffee,Milk coffee
523,06/05/2023,18:40:13,1,3,Eindhoven,3.25,Tea,Chai tea
524,06/10/2023,11:36:01,3,2,Utrecht,3.0,Tea,Black tea
525,06/08/2023,08:08:38,3,2,Utrecht,3.0,Tea,Black tea
526,06/11/2023,18:39:53,2,3,Eindhoven,3.75,Bakery,Sandwich
527,06/09/2023,19:17:36,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
528,06/11/2023,14:53:10,6,2,Utrecht,4.5,Chocolate,Hot chocolate
529,06/10/2023,06:51:14,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
530,06/09/2023,07:47:51,4,1,Alkmaar,6.3,Coffee,Organic blended coffee
531,06/05/2023,18:13:30,1,2,Utrecht,4.5,Chocolate,Hot chocolate
532,06/08/2023,14:41:15,4,1,Alkmaar,3.5,Tea,Herbal tea
533,06/11/2023,11:11:05,2,2,Utrecht,4.5,Chocolate,Hot chocolate
534,06/11/2023,10:06:27,1,1,Alkmaar,4.25,Coffee,Syrup coffee
535,06/06/2023,16:06:45,1,2,Utrecht,3.0,Tea,Black tea
536,06/08/2023,17:52:35,6,3,Eindhoven,3.25,Tea,Chai tea
537,06/08/2023,10:16:36,1,3,Eindhoven,3.25,Tea,Chai tea
538,06/09/2023,11:31:43,2,2,Utrecht,3.0,Bakery,Scone
539,06/05/2023,17:42:55,2,2,Utrecht,3.25,Tea,Chai tea
540,06/06/2023,14:07:24,1,1,Alkmaar,3.0,Tea,Black tea
541,06/11/2023,16:24:46,1,2,Utrecht,4.5,Chocolate,Hot chocolate
542,06/09/2023,09:08:59,2,3,Eindhoven,3.5,Tea,Herbal tea
543,06/05/2023,19:06:40,,1,Alkmaar,2.0,Coffee,Black coffee
544,06/09/2023,08:57:56,1,1,Alkmaar,3.5,Bakery,Pie
545,06/06/2023,06:10:34,1,3,Eindhoven,3.5,Bakery,Pie
546,06/11/2023,15:14:21,4,1,Alkmaar,2.0,Coffee,Black coffee
547,06/07/2023,19:25:50,2,3,Eindhoven,3.0,Tea,Black tea
548,06/09/2023,09:46:58,4,2,Utrecht,4.5,Chocolate,Hot chocolate
549,06/08/2023,08:54:46,1,3,Eindhoven,3.25,Tea,Chai tea
550,06/09/2023,17:57:04,2,2,Utrecht,4.5,Chocolate,Hot chocolate
551,06/09/2023,13:29:16,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
552,06/09/2023,15:05:38,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
553,06/06/2023,13:47:51,1,1,Alkmaar,3.75,Bakery,Sandwich
554,06/09/2023,14:14:37,4,2,Utrecht,3.5,Coffee,Milk coffee
555,06/08/2023,10:06:05,2,2,Utrecht,4.5,Chocolate,Hot chocolate
556,06/09/2023,09:49:16,1,2,Utrecht,3.0,Tea,Black tea
557,06/07/2023,12:41:36,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
558,06/09/2023,10:03:17,4,3,Eindhoven,4.25,Coffee,Syrup coffee
559,06/11/2023,07:34:47,2,2,Utrecht,3.5,Bakery,Pie
560,06/09/2023,19:10:40,1,2,Utrecht,3.0,Bakery,Scone
561,06/07/2023,10:05:15,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
562,06/08/2023,11:22:56,1,2,Utrecht,3.0,Bakery,Scone
563,06/10/2023,12:39:16,1,1,Alkmaar,4.25,Coffee,Syrup coffee
564,06/11/2023,18:26:26,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
565,06/08/2023,17:02:20,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
566,06/08/2023,11:01:09,1,2,Utrecht,6.3,Coffee,Organic blended coffee
567,06/09/2023,11:35:01,2,2,Utrecht,3.25,Tea,Chai tea
568,06/10/2023,19:42:26,2,2,Utrecht,4.5,Chocolate,Hot chocolate
569,06/11/2023,11:35:13,4,1,Alkmaar,6.3,Coffee,Organic blended coffee
570,06/05/2023,08:17:11,,2,Utrecht,3.5,Tea,Herbal tea
571,06/06/2023,10:45:42,1,2,Utrecht,2.0,Coffee,Black coffee
572,06/08/2023,17:58:40,2,2,Utrecht,6.3,Coffee,Organic blended coffee
573,06/06/2023,15:07:56,2,1,Alkmaar,3.0,Tea,Black tea
574,06/09/2023,18:54:39,2,2,Utrecht,3.0,Bakery,Scone
575,06/11/2023,14:56:34,1,1,Alkmaar,3.5,Bakery,Pie
576,06/09/2023,14:56:04,2,2,Utrecht,3.5,Coffee,Milk coffee
577,06/10/2023,10:41:51,2,2,Utrecht,4.25,Coffee,Syrup coffee
578,06/08/2023,08:05:47,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
579,06/09/2023,10:35:55,5,2,Utrecht,3.5,Bakery,Pie
580,06/07/2023,10:47:42,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
581,06/05/2023,11:07:31,2,2,Utrecht,3.75,Bakery,Sandwich
582,06/11/2023,08:52:41,2,3,Eindhoven,3.5,Coffee,Milk coffee
583,06/07/2023,11:20:30,1,2,Utrecht,6.3,Coffee,Organic blended coffee
584,06/10/2023,15:12:25,1,2,Utrecht,4.25,Coffee,Syrup coffee
585,06/06/2023,08:52:08,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
586,06/10/2023,08:52:13,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
587,06/10/2023,16:26:13,2,2,Utrecht,4.25,Coffee,Syrup coffee
588,06/05/2023,17:00:43,1,2,Utrecht,3.5,Coffee,Milk coffee
589,06/10/2023,17:13:22,4,2,Utrecht,3.75,Bakery,Sandwich
590,06/11/2023,17:39:18,3,2,Utrecht,6.3,Coffee,Organic blended coffee
591,06/07/2023,18:19:05,1,1,Alkmaar,3.25,Tea,Chai tea
592,06/11/2023,17:39:59,2,2,Utrecht,3.0,Tea,Black tea
593,06/08/2023,16:12:37,4,2,Utrecht,4.5,Chocolate,Hot chocolate
594,06/06/2023,11:20:09,1,2,Utrecht,3.0,Bakery,Scone
595,06/11/2023,15:44:51,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
596,06/06/2023,10:01:21,1,2,Utrecht,3.5,Bakery,Pie
597,06/09/2023,10:33:02,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
598,06/10/2023,09:02:50,1,3,Eindhoven,3.5,Bakery,Pie
599,06/07/2023,10:01:56,3,3,Eindhoven,4.25,Coffee,Syrup coffee
600,06/08/2023,16:51:59,1,2,Utrecht,3.25,Tea,Chai tea
601,06/07/2023,16:34:53,1,2,Utrecht,2.0,Coffee,Black coffee
602,06/07/2023,15:08:22,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
603,06/08/2023,11:08:04,2,2,Utrecht,4.25,Coffee,Syrup coffee
604,06/11/2023,10:54:36,2,3,Eindhoven,3.15,Tea,Green tea
605,06/10/2023,14:55:16,4,2,Utrecht,3.75,Bakery,Sandwich
606,06/08/2023,06:26:56,2,2,Utrecht,4.5,Chocolate,Hot chocolate
607,06/06/2023,08:26:20,1,2,Utrecht,4.5,Chocolate,Hot chocolate
608,06/06/2023,13:01:54,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
609,06/09/2023,09:24:07,2,2,Utrecht,3.5,Coffee,Milk coffee
610,06/11/2023,10:36:02,,3,Eindhoven,4.5,Chocolate,Hot chocolate
611,06/08/2023,12:46:24,1,2,Utrecht,3.5,Bakery,Pie
612,06/05/2023,16:43:29,4,2,Utrecht,4.5,Chocolate,Hot chocolate
613,06/05/2023,17:11:28,1,2,Utrecht,3.25,Tea,Chai tea
614,06/07/2023,17:43:18,1,2,Utrecht,3.15,Tea,Green tea
615,06/10/2023,19:52:39,1,3,Eindhoven,3.5,Bakery,Pie
616,06/11/2023,11:57:51,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
617,06/07/2023,11:18:50,4,1,Alkmaar,3.25,Tea,Chai tea
618,06/06/2023,19:27:43,2,2,Utrecht,3.15,Tea,Green tea
619,06/09/2023,18:05:43,5,2,Utrecht,3.5,Bakery,Pie
620,06/11/2023,09:03:06,3,3,Eindhoven,6.3,Coffee,Organic blended coffee
621,06/06/2023,15:53:26,4,2,Utrecht,6.3,Coffee,Organic blended coffee
622,06/08/2023,16:40:03,2,2,Utrecht,4.5,Chocolate,Hot chocolate
623,06/08/2023,19:11:50,1,1,Alkmaar,3.5,Bakery,Pie
624,06/06/2023,07:56:10,3,3,Eindhoven,3.15,Tea,Green tea
625,06/11/2023,10:38:06,2,2,Utrecht,3.5,Bakery,Pie
626,06/09/2023,16:05:43,3,2,Utrecht,3.5,Bakery,Pie
627,06/07/2023,18:00:58,2,3,Eindhoven,3.0,Tea,Black tea
628,06/06/2023,10:48:05,1,3,Eindhoven,3.0,Bakery,Scone
629,06/07/2023,12:56:14,1,3,Eindhoven,3.0,Bakery,Scone
630,06/08/2023,10:23:39,2,3,Eindhoven,3.25,Tea,Chai tea
631,06/09/2023,19:51:10,1,3,Eindhoven,3.75,Bakery,Sandwich
632,06/09/2023,13:18:36,1,3,Eindhoven,3.75,Bakery,Sandwich
633,06/11/2023,09:19:34,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
634,06/07/2023,13:42:18,2,1,Alkmaar,3.0,Tea,Black tea
635,06/11/2023,08:19:09,2,1,Alkmaar,3.25,Tea,Chai tea
636,06/10/2023,09:40:21,1,2,Utrecht,3.75,Bakery,Sandwich
637,06/09/2023,17:10:12,2,2,Utrecht,6.3,Coffee,Organic blended coffee
638,06/08/2023,17:58:22,3,2,Utrecht,3.5,Coffee,Milk coffee
639,06/09/2023,11:45:37,3,1,Alkmaar,3.0,Tea,Black tea
640,06/09/2023,18:24:29,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
641,06/05/2023,08:39:49,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
642,06/06/2023,12:58:52,3,3,Eindhoven,6.3,Coffee,Organic blended coffee
643,06/08/2023,11:50:50,2,2,Utrecht,4.5,Chocolate,Hot chocolate
644,06/06/2023,18:17:07,1,2,Utrecht,3.5,Coffee,Milk coffee
645,06/08/2023,11:15:48,2,2,Utrecht,3.0,Bakery,Scone
646,06/09/2023,10:29:01,2,1,Alkmaar,3.25,Tea,Chai tea
647,06/09/2023,13:14:40,1,3,Eindhoven,3.5,Tea,Herbal tea
648,06/08/2023,19:39:57,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
649,06/10/2023,08:13:14,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
650,06/09/2023,17:38:53,3,3,Eindhoven,6.3,Coffee,Organic blended coffee
651,06/07/2023,07:36:08,1,3,Eindhoven,3.0,Tea,Black tea
652,06/08/2023,08:25:20,1,3,Eindhoven,2.0,Coffee,Black coffee
653,06/08/2023,08:51:24,4,2,Utrecht,4.5,Chocolate,Hot chocolate
654,06/08/2023,09:50:19,2,2,Utrecht,6.3,Coffee,Organic blended coffee
655,06/10/2023,07:19:41,2,2,Utrecht,3.0,Bakery,Scone
656,06/06/2023,11:18:47,2,2,Utrecht,3.75,Bakery,Sandwich
657,06/09/2023,10:17:10,1,3,Eindhoven,3.75,Bakery,Sandwich
658,06/10/2023,09:47:14,5,2,Utrecht,3.5,Coffee,Milk coffee
659,06/11/2023,12:42:01,4,3,Eindhoven,3.5,Bakery,Pie
660,06/09/2023,10:28:28,1,2,Utrecht,4.5,Chocolate,Hot chocolate
661,06/09/2023,19:15:15,2,3,Eindhoven,3.0,Tea,Black tea
662,06/11/2023,17:10:18,2,3,Eindhoven,4.25,Coffee,Syrup coffee
663,06/08/2023,17:50:03,1,2,Utrecht,4.5,Chocolate,Hot chocolate
664,06/05/2023,08:33:50,1,2,Utrecht,3.5,Tea,Herbal tea
665,06/07/2023,07:57:33,2,2,Utrecht,3.5,Coffee,Milk coffee
666,06/08/2023,08:29:36,1,3,Eindhoven,3.0,Tea,Black tea
667,06/05/2023,14:21:24,,,Alkmaar,3.0,Tea,Black tea
668,06/10/2023,09:23:11,2,2,Utrecht,3.75,Bakery,Sandwich
669,06/10/2023,11:52:40,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
670,06/08/2023,13:00:02,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
671,06/10/2023,11:36:48,1,1,Alkmaar,3.0,Tea,Black tea
672,06/09/2023,08:55:42,2,3,Eindhoven,3.5,Tea,Herbal tea
673,06/08/2023,07:00:36,4,1,Alkmaar,3.25,Tea,Chai tea
674,06/06/2023,11:49:33,1,2,Utrecht,3.15,Tea,Green tea
675,06/11/2023,12:49:51,6,1,Alkmaar,3.5,Bakery,Pie
676,06/09/2023,11:53:49,2,1,Alkmaar,3.25,Tea,Chai tea
677,06/10/2023,17:31:48,6,3,Eindhoven,3.5,Bakery,Pie
678,06/10/2023,09:05:31,2,2,Utrecht,4.25,Coffee,Syrup coffee
